reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote
A1BSQ4J3AOWIZ9,B007WTAJTO,Bryan,"[0, 0]","Great card at a great price.  Hard to believe something so small could hold so much data.  I got this to use with my new MacBook Pro with a &#34;reduced profile&#34; adaptor.  The adaptor didn't fit so well, but works great in my raspberry pi.  The card I just use as a normal one for now.",5,great price,1391904000,02-09-2014,97,0,0
A2AB731TNO4A52,B007WTAJTO,Bryan Kite,"[0, 0]","I have no issues with this card, and my phone now boots much faster than before with my old 8gb class 4 card.",5,Really fast,1355875200,19-12-2012,719,0,0
ANUMGHSD9Z5X9,B007WTAJTO,Bryan Lo,"[0, 0]",Id say that this product is a steal! Now i am able to expand the storage size of my tablet to add more hd movies!,5,Got this on a black friday,1356480000,26-12-2012,712,0,0
A2T7B68E2259QR,B007WTAJTO,Bryan M. Alegria,"[0, 0]",i used it on my sony as15. been using it for almost a month now and i have yet to encounter any problem,4,works as describe,1377475200,26-08-2013,469,0,0
A3UHSEFXW2WGVO,B007WTAJTO,Bryan Minos,"[0, 0]",I put this in my tablet to store pictures and video. It does alot better than the class 4 I was using. Becuse I already had it in my junk drawer.,5,The best,1375488000,08-03-2013,640,0,0
A26YK9RG579RDF,B007WTAJTO,Bryan Thornhill,"[0, 0]",This super micro SD card was required for the Sony Action Cam that I bought for use with my Phantom quad copter. Super small and therefore easy to misplace. I like my CF cards I use for my cameras because you can hold on to them better. I like sandisk products as that's all I use.,4,simple but a good card,1371600000,19-06-2013,537,0,0
A2HV7COJAVH40,B007WTAJTO,bshaf,"[0, 0]","Price was right, shipping quick, Class 10 card for HD video in my GoPro.Hard to rate it since memory cards are pretty much memory cards. Nothing jumps out as excellent so that is why 4 of 5.",4,It is a memory card,1365552000,04-10-2013,430,0,0
A2ZIWTTWP4EP5T,B007WTAJTO,"B. Thorp ""Moo""","[1, 1]","I've gotten four of these for both of my Nikon D7000's and have had little bit of an issue with the adapter cards being out of spec and sticking in the Nikon Camera SD Slots, and one of my card readers. Sure enough, i sanded one down carefully and it fit perfectly.Performance wise, these things scream over regular Class 10 or Class 6 cards and perform nearly excellent. I cant complain other than I wish they were faster, but I'm not getting that for a while at $23 per card.",4,"Adapters suck, cards and price point rock!",1383350400,11-02-2013,665,1,1
AHP1SIOY57W8Y,B007WTAJTO,Buckaroo,"[0, 0]",This memory is the right price and it worked right from the start.I think this is a good deal and good memory.Works fine in Note 2,4,Good stuff,1355443200,14-12-2012,724,0,0
A4799JODK16F7,B007WTAJTO,bucketofroses,"[0, 0]","Awesome! So much space, and it works with my phone, all i could ask for! Comes in extremely handy. Thank you SanDisk!",5,Great!,1371513600,18-06-2013,538,0,0
A1H79QIIXALK3N,B007WTAJTO,budchevy358,"[0, 0]",I bought this for my Samsung GS4 and it is working quite well. I have had it for several months without issues. I do not know how it performs vs what is advertised but for my purposes I don't care as much. It seems to load quickly on my phone as well as saving files.,5,Working well,1391731200,02-07-2014,159,0,0
A37579BSLX12EZ,B007WTAJTO,Budman,"[0, 0]","Super fast and lots of storage! I can fit months worth of Music, App's and eBook's on it with room to go!",5,SanDisk Ultra 64 GB MicroSDXC Class 10 UHS-1 Memory Card with Adapter,1370217600,06-03-2013,642,0,0
A1F1NABJE9JWPZ,B007WTAJTO,Buffalo Nichols,"[0, 0]","SanDisk does not disappoint, this is exactly as described, arrived on time and is plenty of storage for all my photos, music playlists, and still leaves room for movies as well.",5,Exactly what I needed,1365292800,04-07-2013,522,0,0
A3VP5K2LJKZFO3,B007WTAJTO,BuffaloPhil,"[0, 0]",I had an old Class 4 Kingston card in my phone and the thing just dragged when transferring music or photos. I finally decided I had enough with Class 4 and went looking for a reliable Class 10 card. This SanDisk does the trick. Now music and photo transfers fly like the wind. I can move over a FLAC album in about 30 seconds to my Droid Razr MAXX with no interruptions like I had on my Class 4 card.,5,"Fast, easy to use.",1379894400,23-09-2013,441,0,0
A2LIHZHGKUH2B5,B007WTAJTO,bugsmm,"[0, 0]","I bought this card as an addition to my 32 GB Galaxy Note 3. I have well over 32 GB that I use for music with scads left over for apps and movies. You may never need this much space, but some of you are like me and we WANT this much space. With my 3.0 USB the transfer speeds are very adequate. Can't wait for the 256 GB ;)",4,Smartphone power!!!,1403481600,23-06-2014,168,0,0
A1JOTBO6GPDF9O,B007WTAJTO,"buk_reader ""charlie""","[0, 0]","This memory has proved to be quick and reliable.  I'm using it as a second drive in my Win 8 tablet, but might swap it to my camera where the transfer speed would be appreciated more often.",5,fast and reliable,1395446400,22-03-2014,261,0,0
A35NH7FW82ID1Z,B007WTAJTO,bulgot,"[0, 0]","stil not getting the write speed as I need, but considering the cost /capacity /speed it is a good card!",4,good card,1390608000,25-01-2014,317,0,0
ANEKXBM3HB75J,B007WTAJTO,Bumqui,"[0, 0]","Bought two separately.1) One was a frustration free package one was apparently a frustrating package. Both came in similar packages stuffed in large yellow envelopes. Don't really see the difference between the frustration free and frustrating one. The frustrating one just required scissors, no real attempt of making it a &#34;greener&#34; package was really attempted (that I could tell), nor did it matter since it was put into a giant envelope anyway.2) One was sent USPS, the other ParcelPool. I've had bad experiences before with ParcelPool (as have many people apparently) but I guess Amazon gave them an earful because it actually arrived on time this time. The &#34;tracking&#34; for ParcelPool is still a huge joke though.3) Actual product: it's a MicroSD card, it does exactly what it's supposed to do. No problems with it.",5,Works,1390953600,29-01-2014,313,0,0
A1HTI1YDGE4ZC2,B007WTAJTO,burji,"[0, 0]","memory cards best in world. The memory card completely corresponds to the description. I am happy, my smartphone is happy, my tablet is happy. amazon thanks",5,The Best,1386806400,12-12-2013,361,0,0
A3LGUMVTF578UJ,B007WTAJTO,Buster,"[0, 0]","It's been a month now with this SDCard in my phone.  I transfer an average of 3GB of data to and from the device per week.  The SDCard is holding just fine.  Where most tend to crap out or cause problems, this has yet to do it.",4,"Good, cheap, and works",1391472000,02-04-2014,250,0,0
ANO3PLR7O4VBF,B007WTAJTO,Buyer,"[0, 0]",This is the real deal. There are fakes out there and this is NOT one of them. This shipped directly from SanDisk Corporation! When purchasing from Amazon and the seller is different you never know what you may receive and they (the seller) are not always aware of fakes so you have to contact SanDisk to provide the serial code number off the card or send a pic to them so they may authenticate it. It's nice to not have to do that for a change! Checked the partition and it's correct. Also confirmed this card ir read by LG Optimus G Pro on AT&T network.,5,Ships from and sold by Amazon.com 64GB SanDisk,1380499200,30-09-2013,434,0,0
A14ANXXFV8JUWY,B007WTAJTO,"BuyItOnce ""Just_Slightly_Geeky""","[0, 0]","Sandisk is the premier brand in flash memory and this card came at a good price. Speeds are fast enough to work inside of my 1080p dashcam and has been running consistently for a few weeks now. Good brand, speeds as advertised, and reliable so far. No complaints.",4,it's Sandisk and just works,1387324800,18-12-2013,355,0,0
A1FAERFR5ZZVXU,B007WTAJTO,bv,"[0, 0]",. . . . . . . . . . . . . . . no issues till date so happy,5,Grt...fast,1358467200,18-01-2013,689,0,0
A1K11AHMWH9ABT,B007WTAJTO,B. Walls,"[0, 0]",Plugged into my new Surface Pro and works great!  No issues or hassle.  Good price and low cost for adding additional storage.,5,Great for the new Microsoft Surface Pro,1360800000,14-02-2013,662,0,0
A1RI2FAHBJFH0V,B007WTAJTO,B. Weigel,"[0, 0]",Great little card. Will allow 1080p recording on my note 3 phone. Frustration free packaging is genius. Make sure your device supports the high capacity card before ordering.,5,Nice card,1394150400,03-07-2014,158,0,0
A1I40PUG14GKZG,B007WTAJTO,BW,"[0, 0]",I got this to expand the storage in my Microsoft Surface and it works great. I can quickly transfer data on to it and then pop it out and put it into my desktop or phone. Definitely recommend if you need big storage for your mobile device.,5,An excellent MicroFlash card.,1363478400,17-03-2013,631,0,0
A2JCCJL47VVJ62,B007WTAJTO,B. Wilson,"[0, 0]","Bought 1 to expand capacity on a Galaxy S3, and another to expand capacity on a Galaxy S4. Have used the one for the GS3 for about a year, and the one for the GS4 about a month. Both have worked without any problems, and are fully recognized by the devices. The GS3 was rooted a couple of months ago and is running LiquidSmooth. Still no issues. Very good card. I highly recommend SanDisk.",5,Works Great for Samsung Galaxy S3 and S4,1378512000,09-07-2013,517,0,0
A5SXBVQMWZBS2,B007WTAJTO,bwolcott,"[0, 0]",Works as it should and have not had any issues with it so far. I also was able to purchase it here for much less then Wal-Mart.,5,As advertised,1384041600,11-10-2013,423,0,0
AZUG7T2XYSI7A,B007WTAJTO,"bwResponder ""txzz3""","[0, 0]","I purchased a 64Gb Samsung SD card to expand the memory of the phone.However, I frequently get a message that the card has been removed or is recovering.Sometimes the problem clears itself, other times I have to reboot the phone.It also says ""MTP application will restart to prepare SD Card"". It then starts listing the restarting/recovering SD card.I eventually replaced it with a Sandisk 16gb microsd ""HD"" card from Walmart and it is operating fine.I have been reading a lot about people having issues with the 64gb sandisk cards and the Galaxy S4.I wish I had done more research before wasting $50 on what I thought was a good buy!",1,Does not work in Samsung Galaxy S4!!!!,1374278400,20-07-2013,506,0,0
A2LH1JV441FFFJ,B007WTAJTO,BxBoy51,"[0, 0]",Works as expected. This product has added 32GB memory to my Samsung Galaxy S3. Love it. It adds so much more memory to your device.,5,"Yes, this is the way to go.",1383696000,11-06-2013,545,0,0
A1T9AHMALJR62F,B007WTAJTO,Byron Foster,"[0, 0]","Love this micro sd card, but love the fact that I was able to buy it at such a great price!",5,Exactly what I needed!,1400544000,20-05-2014,202,0,0
AU0QTPK0WHV0B,B007WTAJTO,cable guy,"[0, 0]",The only thing is if you use this product on Andiod you must format .  Windows machines don't seem to supot FAT32  .  winwods machines will open files but the format program on Win only formats NTFS and EXFAT  which is limting because Andriod uses FAT32.,4,SD memory card,1378684800,09-09-2013,455,0,0
A6BJWBPA4P2S4,B007WTAJTO,CaffeinatedCajun,"[0, 0]","Perfect card.  I have it in my Samsung Galaxy S4 and its fast.  no delay in pictures/video writing, and I think I may get a second just to keep on hand.",5,Quick read/write speeds,1370476800,06-06-2013,550,0,0
A35N0PR2D2QFK7,B007WTAJTO,C A,"[0, 0]","32 GB Micro SD chip. If this is the size and memory amount you desire, this memory card has never failed or had errors on me. 5 stars for that and being the cheapest I could get at the time.",5,As advertised,1399507200,05-08-2014,125,0,0
A1GWL4XS2ZXGG8,B007WTAJTO,Calenture,"[0, 0]","Fast little memory card. Affordable, good quality. Will be quadrupling my storage space on my device. I never seem to have enough of these",5,speedy card,1385164800,23-11-2013,380,0,0
A1050XS5BK823I,B007WTAJTO,Cal,"[0, 0]",Used this in my S4 and in my new S5. Transfer speed is good and it is still performing well after almost a year. I haven't been disappointed with a SanDisk product yet.,5,Works great,1403568000,24-06-2014,167,0,0
A3MXAF2K5ESX6F,B007WTAJTO,Callsit Likeiseesit,"[0, 0]","I used this upgraded card in my Razr Maxx HD and have been nothing but pleased with it. I haven't even come close to filling the entire card. I got it mostly because I keep my entire music library on my phone, about 5 gigs of music. It's a class 10 card so you won't see any lag in pulling up files. Great card for the price.",5,Great buy,1363132800,13-03-2013,635,0,0
A1TRU7O0PSSSP7,B007WTAJTO,Calvin,"[0, 0]","Overall, a great purchase with a reasonable price. I have bought 4 units and all working well in various devices",5,Great performance with great price,1398556800,27-04-2014,225,0,0
A2T9MXX6DNMLC9,B007WTAJTO,Cameljok,"[1, 1]",This card is one of the fastest SD cards on the market. It works great for your Samsung Galaxy Note II. No issues with installation or device recognition. Highly recommended.,5,Great MicroSD card for Samsung Galaxy Note II,1371859200,22-06-2013,534,1,1
AN44DL2BPQXEG,B007WTAJTO,Cameron Guernsey,"[0, 0]","I bought this for my Dell Venue Pro 8 64 GB so that it would boost the Memory to 128 GB.  It is super easy to use, great shipping and I got it very quickly.",5,Great Price! Great Product!,1388188800,28-12-2013,345,0,0
A1G6LD5VL0LE23,B007WTAJTO,Cam,"[1, 1]",Got this for my Samsung Galaxy Note 3. Recognized it immediately. Seems to work fast for the pics and videos I've taken. No complaints. The price on these things fluctuates quite a lot. I would recommend to use a price tracker (camel camel camel) on this before purchasing or at least pay attention to the price a couple of days of purchase. The price had dropped by fifteen dollars after it shipped. Amazon's awesome customer service refunded the difference without any trouble. Thanks!,5,Great Product. Price Fluctuation.,1385769600,30-11-2013,373,1,1
